"Response ID","Date submitted","Last page","Start language","Seed","Date started","Date last action","Which field of science are you working with?","What is your highest degree?","What is your country of birth?","In which countries did you study? [Country of study]","In which countries did you study? [Additional Country of study]","In which countries did you study? [Additional Country of study]","In which countries did you work? [Country]","In which countries did you work? [Additional Country]","In which countries did you work? [Additional Country]","In which country are you currently working?","What is your current position? [student]","What is your current position? [doctoral student]","What is your current position? [postdoc]","What is your current position? [professor]","What is your current position? [scientific researcher]","What is your current position? [industrial researcher]","What is your current position? [currently not in research]","What is your current position? [Other]","What is your age?","Select all areas in which you faced problems regarding cultural aspects. [Religion]","Select all areas in which you faced problems regarding cultural aspects. [Clothing]","Select all areas in which you faced problems regarding cultural aspects. [Name Changing]","Select all areas in which you faced problems regarding cultural aspects. [Infrastructure of the workplace]","Select all areas in which you faced problems regarding cultural aspects. [Others]","Description (optional):","At which stage did you face the problem? [Studying]","At which stage did you face the problem? [As doctoral student]","At which stage did you face the problem? [After my doctoral degree]","Did you solve the problem?","How?","Description (optional):","At which stage did you face the problem? [Studying]","At which stage did you face the problem? [As doctoral student]","At which stage did you face the problem? [After my doctoral degree]","Did you solve the problem?","How?","Description (optional):","At which stage did you face the problem? [Studying]","At which stage did you face the problem? [As doctoral student]","At which stage did you face the problem? [After my doctoral degree]","Did you solve the problem?","How?","Description (optional):","At which stage did you face the problem? [Studying]","At which stage did you face the problem? [As doctoral student]","At which stage did you face the problem? [After my doctoral degree]","Did you solve the problem?","How?","Description (optional):","At which stage did you face the problem? [Studying]","At which stage did you face the problem? [As doctoral student]","At which stage did you face the problem? [After my doctoral degree]","Did you solve the problem?","How?","Select all areas in which you faced problems regarding personal aspects. [Hormones/ Period]","Select all areas in which you faced problems regarding personal aspects. [Personal life planning]","Select all areas in which you faced problems regarding personal aspects. [More responsibilities (e.g. parenting/ housekeeping/elder care/ ...)]","Select all areas in which you faced problems regarding personal aspects. [During/ after pregnancy]","Select all areas in which you faced problems regarding personal aspects. [Others]","Description (optional):","At which stage did you face the problem? [Studying]","At which stage did you face the problem? [As doctoral student]","At which stage did you face the problem? [After my doctoral degree]","Did you solve the problem?","How?","Description (optional):","At which stage did you face the problem? [Studying]","At which stage did you face the problem? [As doctoral student]","At which stage did you face the problem? [After my doctoral degree]","Did you solve the problem?","How?","Description (optional):","At which stage did you face the problem? [Studying]","At which stage did you face the problem? [As doctoral student]","At which stage did you face the problem? [After my doctoral degree]","Did you solve the problem?","How?","Description (optional):","At which stage did you face the problem? [Studying]","At which stage did you face the problem? [As doctoral student]","At which stage did you face the problem? [After my doctoral degree]","Did you solve the problem?","How?","Description (optional):","At which stage did you face the problem? [Studying]","At which stage did you face the problem? [As doctoral student]","At which stage did you face the problem? [After my doctoral degree]","Did you solve the problem?","How?","Select all areas in which you faced problems regarding problem at work aspects. [Equality]","Select all areas in which you faced problems regarding problem at work aspects. [Insufficient support regarding equality]","Select all areas in which you faced problems regarding problem at work aspects. [Collaborations with men]","Select all areas in which you faced problems regarding problem at work aspects. [Infrastructure of the workplace]","Select all areas in which you faced problems regarding problem at work aspects. [Others]","Description (optional):","At which stage did you face the problem? [Studying]","At which stage did you face the problem? [As doctoral student]","At which stage did you face the problem? [After my doctoral degree]","Did you solve the problem?","How?","Description (optional):","At which stage did you face the problem? [Studying]","At which stage did you face the problem? [As doctoral student]","At which stage did you face the problem? [After my doctoral degree]","Did you solve the problem?","How?","Description (optional):","At which stage did you face the problem? [Studying]","At which stage did you face the problem? [As doctoral student]","At which stage did you face the problem? [After my doctoral degree]","Did you solve the problem?","How?","Description (optional):","At which stage did you face the problem? [Studying]","At which stage did you face the problem? [As doctoral student]","At which stage did you face the problem? [After my doctoral degree]","Did you solve the problem?","How?","Description (optional):","At which stage did you face the problem? [Studying]","At which stage did you face the problem? [As doctoral student]","At which stage did you face the problem? [After my doctoral degree]","Did you solve the problem?","How?","The challenges you face during publications and technical input sharing. [Do get limited opportunities to share your ideas]","The challenges you face during publications and technical input sharing. [Do you feel male researchers get more appreciation in general or in your work group/experience]","The challenges you face during publications and technical input sharing. [Have you ever faced challenges in prioritizing the au-thor sequence during publication]","The challenges you face during publications and technical input sharing. [Have you ever faced men are given priority over femaleresearcher]","The challenges you face during publications and technical input sharing. [Any other technical/ organisational issues you facednot mentioned in the above list]","Description (optional):","At which stage did you face the problem? [Studying]","At which stage did you face the problem? [As doctoral student]","At which stage did you face the problem? [After my doctoral degree]","Did you solve the problem?","How?","Description (optional):","At which stage did you face the problem? [Studying]","At which stage did you face the problem? [As doctoral student]","At which stage did you face the problem? [After my doctoral degree]","Did you solve the problem?","How?","Description (optional):","At which stage did you face the problem? [Studying]","At which stage did you face the problem? [As doctoral student]","At which stage did you face the problem? [After my doctoral degree]","Did you solve the problem?","How?","Description (optional):","At which stage did you face the problem? [Studying]","At which stage did you face the problem? [As doctoral student]","At which stage did you face the problem? [After my doctoral degree]","Did you solve the problem?","How?","Description (optional):","At which stage did you face the problem? [Studying]","At which stage did you face the problem? [As doctoral student]","At which stage did you face the problem? [After my doctoral degree]","Did you solve the problem?","How?","If you faced other problems or want to give some general tips for future female researchers please feel free to describe them below.","Feel free to leave us some feedback:","Total time","Group time: General Data","Question time: ScienceWorkingField","Question time: HighestDegree","Question time: CountryOfBirth","Question time: CountriesOfStudies","Question time: CountriesOfWork","Question time: CountryCurrentWork","Question time: CurrentPosition","Question time: Age","Group time: Cultural Stuff","Question time: CulturalStuffIntro","Group time: Cultural Stuff - (1)","Question time: ReligionDesc","Question time: ReligionDate","Question time: ReligionSolution","Question time: ReligionHow","Group time: Cultural Stuff - (2)","Question time: ClothingDescr","Question time: ClothingDate","Question time: ClothingSolution","Question time: ClothingHow","Group time: Cultural Stuff - (3)","Question time: NameChangingDescr","Question time: NameChangingDate","Question time: NameChangingSolution","Question time: NameChangingHow","Group time: Cultural Stuff - (4)","Question time: InfrastructureDescr","Question time: InfrastructureDate","Question time: InfrastructureSoluti","Question time: InfrastructureHow","Group time: Cultural Stuff - (5)","Question time: OthersDescr","Question time: OthersDate","Question time: OthersSolution","Question time: OthersHow","Group time: Personal Stuff","Question time: PersonalStuffIntro","Group time: Personal Stuff - (1)","Question time: HormonDescr","Question time: HormonDate","Question time: HormonSolution","Question time: HormonHow","Group time: Personal Stuff - (2)","Question time: PersonalLifeDescr","Question time: PersonalLifeDate","Question time: PersonalLifeSolution","Question time: PersonalLifeHow","Group time: Personal Stuff - (3)","Question time: ResponsibilityDescr","Question time: ResponsibilityDate","Question time: ResponsibilitySolut","Question time: ResponsibilityHow","Group time: Personal Stuff - (4)","Question time: PregnancyDescr","Question time: PregnancyDate","Question time: PregnancySolution","Question time: PregnancyHow","Group time: Personal Stuff - (5)","Question time: PersonalOthersDescr","Question time: PersonalOthersDate","Question time: PersonalOthersSoluti","Question time: PersonalOthersHow","Group time: Problems at work","Question time: WorkIntro","Group time: Problems at work - (1)","Question time: EqualityDescr","Question time: EqualityDate","Question time: EqualitySolution","Question time: EqualityHow","Group time: Problems at work - (2)","Question time: InsuffSupportDescr","Question time: InsuffSupportDate","Question time: InsuffSupportSolutio","Question time: InsuffSupportHow","Group time: Problems at work - (3)","Question time: CollaborationMenDesc","Question time: CollaborationMenDate","Question time: CollaborationMenSolu","Question time: CollaborationMenHow","Group time: Problems at work - (4)","Question time: WorkplaceDescr","Question time: WorkplaceDate","Question time: WorkplaceSolution","Question time: WorkplaceHow","Group time: Problems at work - (5)","Question time: WorkOthersDescr","Question time: WorkOthersDate","Question time: WorkOthersSolution","Question time: WorkOthersHow","Group time: Inequality in research work","Question time: InequalityIntro","Group time: Inequality in research work - (1)","Question time: LimitOpportunityDesc","Question time: LimitOpportunityDate","Question time: LimitOpportunitySolu","Question time: LimitOpportunityHow","Group time: Inequality in research work - (2)","Question time: AppreciateDescr","Question time: AppreciateDate","Question time: AppreciateSolution","Question time: AppreciateHow","Group time: ","Question time: PrioAuthorSeqDescr","Question time: PrioAuthorSeqDate","Question time: PrioAuthorSeqSolutio","Question time: PrioAuthorSeqHow","Group time: Inequality in research work - (4)","Question time: PrioGenderDescr","Question time: PrioGenderDate","Question time: PrioGenderSolution","Question time: PrioGenderHow","Group time: Inequality in research work - (5)","Question time: IssuesOtherDescr","Question time: IssuesOtherDate","Question time: IssuesOtherSolution","Question time: IssuesOtherHow","Group time: Personal experience","Question time: GeneralTips","Question time: GeneralFeedback"
"28","2021-05-25 13:58:47","26","en","375357594","2021-05-25 13:57:28","2021-05-25 13:58:47","Biology","Master","Germany","Germany","","","Germany","","","Germany","No","Yes","No","No","No","No","No","","26-30","No","No","No","No","No","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","No","No","No","No","No","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","No","No","No","No","No","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","No","No","No","No","No","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","","80.96","32.83","","","","","","","","","13.14","","","","","","","","","","","","","","","","","","","","","","","","","","","12.12","","","","","","","","","","","","","","","","","","","","","","","","","","","8.37","","","","","","","","","","","","","","","","","","","","","","","","","","","11.16","","","","","","","","","","","","","","","","","","","","","","","","","","","3.34","",""
"29","2021-05-25 14:00:41","26","de","2077723608","2021-05-25 13:57:29","2021-05-25 14:00:41","Life Science","PhD","Germany","Germany","","","Germany","","","Germany","No","No","Yes","No","No","No","No","","30-40","No","No","No","No","No","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","No","No","No","No","No","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","Yes","No","No","No","No","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","No","Yes","No","No","No","","N/A","N/A","N/A","","","No answer","No","Yes","Yes","No","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","","197.91","28.62","","","","","","","","","19","","","","","","","","","","","","","","","","","","","","","","","","","","","26.59","","13.7","","","","","","","","","","","","","","","","","","","","","","","","","19.78","","47.97","","","","","","","","","","","","","","","","","","","","","","","","","29.37","","","","","","","8.08","","","","","","","","","","","","","","","","","","","","4.8","",""
"30","","7","en","613511611","2021-05-25 13:57:43","2021-05-25 13:59:26","Bildungswissenschaften","Master","Germany","Germany","","","","","","Germany","No","Yes","No","No","Yes","No","No","","30-40","No","No","No","No","No","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","","105.4","87.48","","","","","","","","","17.92","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"31","2021-05-25 14:32:38","26","de","901963183","2021-05-25 13:58:39","2021-05-25 14:32:38","Immunology, Life Science","PhD","Germany","Germany","","","Germany","","","Germany","No","No","No","Yes","No","No","No","",">40","No","No","No","No","Yes","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","limited language skills due to the educational System in East Germany (former DDR)","Yes","Yes","No","Yes/Kind of","intense training","No","No","Yes","Yes","No","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","massive work load to combine career and parenting","No","No","Yes","No","","discrimination during pregnancy","No","No","Yes","No","","","N/A","N/A","N/A","","","Yes","Yes","No","No","No","unreasonable disadvantage compared to male colleagues","No","No","Yes","No","","less support compared to male colleagues","No","No","Yes","No","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","No","Yes","Yes","Yes","No","","N/A","N/A","N/A","","","in several working Groups during my career, male colleagues got more support ","No","No","Yes","No","","yes, several times","No","No","Yes","Yes/Kind of","by hard discussions leading to further negative consequences","yes, in several research groups during my career","No","No","Yes","Yes/Kind of","by hard work to be even better than the male colleaques","","N/A","N/A","N/A","","","During my Postdoc stages, I always had to work hard even during pregnancy and maternity leave to avoid disadvantage compared to male colleagues. 
During my last maternity leave (with twins), both my project-specific funding as well as personal stuff  was given to a male colleague. I set against this discrimination after the leave, which resulted in massive mobbing over to years and even culminated in a severe depression with residence in a psychiatric clinic.
I nevertheless managed to get a professorship, but the consequence is still massive work load, a work/live balance is not possible for a female researcher with four children.

","The questions could be more specific. Also the different career stages should be adressed, also Postdoc, Professor etc.  since the problems faced are much different in different steps. ","2046.22","67.48","","","","","","","","","61","","","","","","","","","","","","","","","","","","","","","","174.11","","","","","46.01","","","","","","","","","","","","118.91","","","","","74.69","","","","","","","","","","87.54","","140.85","","","","","44.66","","","","","","","","","","","","","","","","","","","","120.74","","","","","","","93.31","","","","","71.73","","","","","115.37","","","","","","","","","","829.82","",""
"32","2021-05-25 14:04:43","26","de","985711491","2021-05-25 13:59:45","2021-05-25 14:04:43","Mathematics","Master","Germany","Germany","","","Germany","","","Germany","No","Yes","No","No","No","No","No","","30-40","No","No","No","No","No","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","No","Yes","Yes","No","No","","N/A","N/A","N/A","","","Family planning is complicated as there is so little job security. Taking parental leave might also be not that good for one's scientific career.","No","Yes","No","Yes/Kind of","We decided to just try and start a family and see what happens. But there could be a lot better circumstances.","I can't move all the time because of my family, so at the moment (not during Corona, but before), I'm commuting to my university (more than 300 km).","No","Yes","No","Yes/Kind of","It kind of works out, but is exhausting.","","N/A","N/A","N/A","No","","","N/A","N/A","N/A","","","No","No","No","No","No","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","No","No","No","No","No","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","","302.23","31.11","","","","","","","","","23.78","","","","","","","","","","","","","","","","","","","","","","","","","","","23.46","","","","","","","100.79","","","","","72.64","","","","","6.1","","","","","","","","","","17.9","","","","","","","","","","","","","","","","","","","","","","","","","","","21.11","","","","","","","","","","","","","","","","","","","","","","","","","","","5.34","",""
"33","","25","de","1587881028","2021-05-25 14:02:22","2021-05-25 14:04:33","Sociology, Social Sciences","Master","Germany","Germany","","","Germany","","","Germany","No","No","No","No","Yes","No","No","","30-40","No","No","No","No","No","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","No","No","No","No","No","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","No","No","No","No","No","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","No","No","No","No","No","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","","118.81","46.93","","","","","","","","","16.67","","","","","","","","","","","","","","","","","","","","","","","","","","","15.96","","","","","","","","","","","","","","","","","","","","","","","","","","","17.57","","","","","","","","","","","","","","","","","","","","","","","","","","","21.68","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"35","2021-05-25 14:08:33","26","de","325685705","2021-05-25 14:04:05","2021-05-25 14:08:33","Neuroscience","PhD","Germany","Germany","","","Germany","","","Germany","No","No","No","No","Yes","No","No","",">40","No","No","No","No","No","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","No","Yes","No","No","No","","N/A","N/A","N/A","","","moving is required","No","No","Yes","No","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","Yes","No","No","No","No","No answer","No","No","Yes","No","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","No","Yes","No","Yes","No","","N/A","N/A","N/A","","","No answer","No","No","Yes","No","","","N/A","N/A","N/A","","","No answer","No","No","No","","","","N/A","N/A","N/A","","","","","271.67","49.54","","","","","","","","","11.74","","","","","","","","","","","","","","","","","","","","","","","","","","","20.38","","","","","","","64.09","","","","","","","","","","","","","","","","","","","","19.88","","12.98","","","","","","","","","","","","","","","","","","","","","","","","","70.01","","","","","","","8.15","","","","","","","","","","5.7","","","","","","","","","","9.2","",""
"36","2021-05-25 14:34:32","26","de","625979743","2021-05-25 14:04:10","2021-05-25 14:34:32","interdisciplinary linguistics and cognition","PhD","eastern part of the EU (not in Germany)","Germany","Great Britain","Netherlands","Germany","Netherlands","Spain","Germany","No","No","No","Yes","No","No","No","Juniorprofessor",">40","No","No","No","No","No","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","No","Yes","Yes","No","No","","N/A","N/A","N/A","","","No answer","No","No","Yes","No","","single parent facing unsecure and non stable jobs with unsecure prospects in science","No","No","Yes","No","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","Yes","Yes","Yes","Yes","No","It is difficult to fight the natural biases that come with being a woman, in addition to being a non-native speaker albeit with a near-native competence. It occurred often that when I entered a room, a male professor would comment on my shoes or would reduce me to appearence, while a male colleague would be addressed with job-related requests or remarks. When asked one professor (with a lot of power) for certain work-related information I would be given a completely different response than another colleague who works for this person (e.g. how many publications do I need for a cumulative habilitation - my colleague was told 4, I was told 10 by the same professor).  ","No","No","Yes","No","","There is basically no support at my department whatsoever. The professor is well established, almost retired, but all he cares about is his success and his work and reputation. He said that it is about to start supporting men again, it's been long that universities treat women preferentially and men suffer (This literaly left me speechless). In addition, women decide to have children and by making that decision they automatically decide against academia. The worst thing is that I heard women argue the same way in Berufungsverfahren (mostly older women, wight, from West Germany, with no kids). It makes me really sad to see many skilled women leave academia, although I belive that they made the right decision for themselves. It is impossible to be happy and have a healthy balanced between work and family in such an unsupportive environment.","No","No","Yes","No","","Partly works, partly does not, but that is dependend on the topics, I have experienced more women reaching out to women for collaboration.","No","No","Yes","No","","There is no infrustructure. I have to apply for grants all the time.","No","No","Yes","No","","","N/A","N/A","N/A","","","No","Yes","No","Yes","No","","N/A","N/A","N/A","","","Yes, absolutely, equally often by men as by women (usually older, from west Germany and often without kids). In Berufungsverfahren a female scientist with kids is refered to as Mutter, a male scientiest is not called Vater but instead Wissenschaftler mit Kindern etc. E.g. many times I heard the argument: she is a ""Mutter"" so she has less publications then male candidates. But there are other ""Mütter"" who have more publications than she does. I think this is wrong, the number of publications is used whenever one is looking for arguments agains a candidate. I have seen it the other way around, when a candidate had far too mininal output but a financially prestigeous grant, when this issue was not an issue any longer. Men are generally ""Helden"" when they take ""Elternzeit"". A woman with ""Elternzeit"" is viewed as someone leaving science. I have heard and seen that in my department. ","No","No","Yes","No","","","N/A","N/A","N/A","","","Yes. Even if some professors say that they are aware of biases, they prefer good looking men. The argument is that, in addition to the research they do, it helps attract more students. ","No","Yes","Yes","No","","","N/A","N/A","N/A","","","I think we need more diversity to reduce the biases, we need more people from all parts of Germany (not just western part) as well as people with migrant background, women and men alike. I have been in three Berufungsverfahren where the only men out of 8 invited got the job. I have seen far too many women leave because they are expected to perform as men, and if they do not, they are just Mütter who decided against a career. They are less likely to fight the arrogance and endure the system and then they leave.","Not sure what exactly  this questionnaire solves. The issues are old and the solution would be to have more Planbarkeit and more secure jobs, which universities won't provide. Not everyone can stay at the university, that is just finde. But we are just wasting talent and motivation of young scientists who have to learn at the age of 35 or 40 that even after 15-20 years of education they do not know whether they can stay in their area of expertise. This is not the same in other parts of the world, this is also not the same for other professions, like doctor or lawyer etc., they know after they finish their study what they can be and where they can find a secure job.  ","1829.49","141.4","","","","","","","","","27.24","","","","","","","","","","","","","","","","","","","","","","","","","","","20.49","","","","","","","30.34","","","","","50.49","","","","","","","","","","","","","","","15.37","","279.74","","","","","233.82","","","","","95.09","","","","","26.67","","","","","","","","","","34.06","","","","","","","357.83","","","","","","","","","","122.99","","","","","","","","","","393.96","",""
"37","","6","en","1212329196","2021-05-25 14:05:26","2021-05-25 14:07:27","Mathematics","Others","Spain","Spain","Germany","Italy","Spain","Germany","","Germany","No","No","No","No","No","No","No","Lecturer","30-40","No","No","No","No","Yes","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","No answer","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","","122","77.35","","","","","","","","","44.65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"38","2021-05-25 14:26:33","26","en","1709252771","2021-05-25 14:06:15","2021-05-25 14:26:33","Electrical Engineering","Master","Lebanon","Lebanon","France","","","","","Germany","No","Yes","No","No","No","No","No","","26-30","No","No","No","No","No","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","Yes","No","No","No","Yes","It is very difficult to find an appointment with a gynaecologist, the answer is always :""we do not accept new patients!""","No","Yes","No","No","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","Most of the ""Hausarzt"" in the city do not accept new patients, and once one said ""sorry we do not accept international patients! ""","No","Yes","No","No","","No","No","Yes","Yes","No","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","No answer","No","Yes","No","No","","No answer","No","Yes","No","No","","","N/A","N/A","N/A","","","No","No","No","No","Yes","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","No answer","No","Yes","No","No","","I did my master studies in France, I was feeling more comfortable in terms of health services for students than I am right now while doing my PhD studies in Germany. I think it was due to the fact that there was a 'Klinikum' just for students inside universities, so one do not have to wait for months to get an appointment or do not have to be excluded because he/she is not German. I do understand that the number of doctors in Germany is low, but this does not mean there should be a differentiation based on the nationality. For me, my health is my priority in life, the first thing I will look for when applying for a job in the future is a place where I will have access to health services.  ","","1223.97","54.05","","","","","","","","","216.88","","","","","","","","","","","","","","","","","3.18","","","","","","","","","","23.51","","98.77","","","","","","","","","","","","","","","","","","","","76.01","","","","","27.52","","","","","","","","","","","","12.78","","","","","7.7","","","","","","","","","","32.75","","","","","","","","","","","","","","","","","","","","","","5.11","","","","","665.71","",""
"39","","0","en","1591718015","2021-05-25 14:09:54","2021-05-25 14:09:54","","","Germany","Germany","","","","","","Germany","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"40","","0","de","1634552532","2021-05-25 14:18:15","2021-05-25 14:18:15","","","Germany","Germany","","","","","","Germany","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
